cell_id,centroid_x,centroid_y,thickness_px,thickness_um,completeness,dab_intensity,composite_grade
14188,85291.7869,25852.9967,13.0000,5.9774,0.9615,2.5751,3
14189,85250.9495,25869.5548,13.0000,5.9774,0.7463,1.9705,3
14190,85605.5345,25874.6609,5.0000,2.2990,0.3415,0.7946,2
14191,85290.7791,25888.0010,11.0000,5.0578,0.4694,1.1542,3
14192,85707.5400,25912.4413,8.0000,3.6784,0.2653,1.0714,3
14193,85239.8677,25974.8729,6.0000,2.7588,0.3095,1.0827,2
14195,85403.1521,26031.7313,6.0000,2.7588,0.3333,1.0285,2
14210,85429.3384,25748.2538,8.5000,3.9083,1.0000,2.8200,3
14211,85733.4025,25762.4859,17.0000,7.8166,0.9875,2.7534,3
14212,85622.3783,25753.3333,12.0000,5.5176,0.8571,2.0021,3
14213,85647.1386,25768.2288,9.0000,4.1382,1.0000,2.9442,3
14214,85833.4050,25770.4967,11.5000,5.2877,0.9859,2.8507,3
14215,85271.1627,25801.9393,10.5000,4.8279,1.0000,2.7086,3
14216,85440.8465,25813.4910,14.0000,6.4372,0.9041,2.8683,3
14217,85815.3900,25844.3470,23.0000,10.5754,0.9706,2.8556,3
14218,85744.6375,25913.0542,6.0000,2.7588,1.0000,2.7012,3
14219,85303.2959,25924.9830,7.5000,3.4485,1.0000,2.4006,3
14220,85675.7392,26002.6960,9.0000,4.1382,1.0000,2.6939,3
14221,85880.4872,25999.4387,9.0000,4.1382,0.9077,2.7848,3
14654,85402.6700,26031.6456,6.5000,2.9887,0.2600,0.8103,2
84199,85371.0000,25399.4762,9.0000,4.1382,1.0000,1.9866,3
84200,85291.9416,25495.1241,10.0000,4.5980,1.0000,2.6850,3
84219,85854.3138,25521.3180,16.0000,7.3568,0.8974,3.0907,3
84435,85688.4949,25710.6061,16.0000,7.3568,1.0000,2.8310,3
84440,85709.3167,25992.1393,17.5000,8.0465,1.0000,2.9038,3
84632,85881.3783,25673.1455,7.5000,3.4485,1.0000,2.8862,3
84633,85194.3472,25883.7083,11.0000,5.0578,1.0000,2.7541,3
