cell_id,centroid_x,centroid_y,thickness_px,thickness_um,completeness,dab_intensity,composite_grade
31351,80803.1854,38485.5223,5.0000,2.2990,1.0000,2.4257,3
31352,80946.8564,38535.6119,27.5000,12.6445,0.9048,2.9338,3
31355,80793.6767,38609.2618,17.5000,8.0465,0.9104,2.7181,3
31358,80669.1653,38643.6747,10.0000,4.5980,1.0000,2.7666,3
32159,80332.9962,38386.7815,14.5000,6.6671,0.6471,0.2330,3
32160,80414.2571,38386.1262,14.0000,6.4372,0.9643,0.3327,3
32161,80606.5169,38413.8146,14.5000,6.6671,0.8136,3.1247,3
32162,80947.6243,38405.4947,19.5000,8.9661,1.0000,3.0329,3
32163,80908.8353,38412.5727,19.0000,8.7362,1.0000,3.0019,3
32164,80398.3621,38415.9598,8.0000,3.6784,0.8158,0.2186,3
32165,80831.5539,38426.5809,13.5000,6.2073,0.9744,2.4644,3
32166,80923.8562,38441.5773,5.5000,2.5289,0.2222,0.3475,2
32167,80768.2313,38429.3831,9.0000,4.1382,0.9836,3.1080,3
32168,80847.4767,38453.1554,8.0000,3.6784,0.4872,0.3335,3
32169,80578.3877,38450.5716,14.0000,6.4372,0.7321,2.9252,3
32170,80891.9392,38453.3857,5.5000,2.5289,0.3929,0.2973,1
32171,80569.0741,38477.9377,15.5000,7.1269,0.8000,2.9330,3
32172,80923.8117,38477.8312,6.5000,2.9887,0.5854,1.2407,3
32173,80888.0805,38482.2348,5.0000,2.2990,1.0000,1.0688,3
32174,80386.7826,38504.1932,8.0000,3.6784,1.0000,0.2369,3
32175,80795.3159,38526.7994,20.5000,9.4259,0.9861,2.7904,3
32176,80307.6667,38521.4255,15.5000,7.1269,1.0000,0.3488,3
32177,80333.2233,38506.3600,10.5000,4.8279,1.0000,0.2433,3
32178,80362.4748,38526.2490,11.0000,5.0578,0.8868,0.1973,3
32179,80320.2308,38545.4872,12.0000,5.5176,1.0000,0.2868,3
32180,80322.2524,38575.6246,8.5000,3.9083,0.1163,0.2099,3
32181,80591.6130,38576.8774,4.5000,2.0691,0.0000,0.3442,2
32182,80465.3307,38611.9186,21.5000,9.8857,0.9688,2.8784,3
32183,80606.7650,38612.7022,10.5000,4.8279,0.9800,2.8873,3
32185,80392.9821,38612.5417,8.5000,3.9083,0.1935,0.6996,3
32186,80783.0818,38649.5242,14.5000,6.6671,0.6452,2.9801,3
32187,80754.0777,38644.5556,20.0000,9.1960,1.0000,2.6810,3
32188,80812.0195,38660.0368,11.5000,5.2877,0.9545,2.8501,3
32189,80669.0735,38644.3228,11.0000,5.0578,1.0000,2.8188,3
32190,80768.1430,38681.8812,15.5000,7.1269,0.8235,2.5445,3
32191,80753.7145,38706.0207,12.0000,5.5176,1.0000,2.5571,3
32207,80746.9031,38469.7649,13.5000,6.2073,0.8810,2.8273,3
32208,80739.0203,38504.2893,24.5000,11.2651,1.0000,2.8128,3
32209,80855.1301,38518.1626,5.5000,2.5289,0.0000,0.2056,1
32210,80946.9375,38535.1772,34.5000,15.8631,0.8679,2.9118,3
32211,80518.2881,38552.3230,16.5000,7.5867,0.8676,3.0129,3
32212,80793.3810,38607.6011,17.5000,8.0465,0.8025,2.6777,3
32214,80433.8732,38637.4959,10.5000,4.8279,0.9194,2.9417,3
32690,80758.7502,38676.2125,18.5000,8.5063,0.9649,2.6288,3
32739,80812.6020,38658.7807,10.5000,4.8279,1.0000,2.8733,3
32741,80755.0833,38706.1437,15.0000,6.8970,1.0000,2.5332,3
87897,80576.6027,38017.0175,19.0000,8.7362,0.9697,3.0303,3
87978,80947.6819,38528.4194,22.0000,10.1156,0.9565,2.8629,3
87984,80888.5362,38529.4058,14.0000,6.4372,0.0000,0.3849,3
87985,80914.6835,38530.7744,22.5000,10.3455,1.0000,2.7445,3
88067,80569.3210,38129.4173,8.0000,3.6784,0.0000,0.2421,3
88068,80592.9737,38143.2456,8.5000,3.9083,0.0000,0.4731,3
88069,80543.0000,38170.5031,9.0000,4.1382,0.9574,3.0834,3
88070,80458.5569,38193.7059,5.5000,2.5289,0.6667,0.6023,3
88075,80498.4109,38134.9251,8.0000,3.6784,0.1000,0.2367,3
88076,80579.0017,38182.0501,18.0000,8.2764,0.8167,3.0977,3
88077,80502.6472,38201.6662,17.0000,7.8166,0.8077,2.8571,3
88078,80533.7901,38278.0071,11.0000,5.0578,0.8333,2.8032,3
88265,80830.8024,38331.6000,9.5000,4.3681,0.6857,2.9207,3
88266,80746.4041,38371.4137,13.5000,6.2073,0.9434,2.6758,3
88267,80655.5247,38377.6036,11.0000,5.0578,0.8143,2.8718,3
88268,80364.4646,38376.6408,7.5000,3.4485,0.4524,0.2601,1
88269,80273.0810,38433.9204,8.5000,3.9083,1.0000,0.1685,3
88271,80266.5843,38567.9588,10.5000,4.8279,0.5778,0.2793,3
88275,80578.7509,38249.6465,13.0000,5.9774,0.7907,2.8324,3
88276,80624.3716,38286.2879,16.5000,7.5867,0.8113,2.7910,3
88278,80271.8953,38321.8696,7.0000,3.2186,0.6154,0.3659,2
88279,80276.9935,38383.4013,6.0000,2.7588,1.0000,0.2308,2
88347,80333.5679,38514.5103,11.5000,5.2877,1.0000,0.2852,3
88348,80758.7753,38548.2135,26.5000,12.1847,0.9697,2.6427,3
88349,80753.7646,38676.1150,16.0000,7.3568,0.9722,2.4584,3
88362,80314.1670,38608.3570,18.5000,8.5063,0.9057,3.2580,3
88363,80347.7191,38606.7228,15.5000,7.1269,0.9600,2.7244,3
